date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:44	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%22cb113b9b24ecd4a868f0e4aa0a994c9a%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079)
16:27:44	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:43%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4079	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed6dcb.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079)
16:27:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:43%20GMT	http://ecd-sartrouville.fr/?p=1010	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexdf2a.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079)
16:27:45	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:43%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4079&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedfd08	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4079)
16:27:45	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%22ee0456adfed481a98038c466aa317e5a%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002)
16:27:46	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:44%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4002	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedf678.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002)
16:27:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:45%20GMT	http://ecd-sartrouville.fr/?p=1011	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index3388.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002)
16:27:47	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:45%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4002&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed9420	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4002)
16:27:47	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%22e32e1d836588341144d7665915de6b37%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051)
16:27:48	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:46%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4051	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedacbe.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051)
16:27:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:46%20GMT	http://ecd-sartrouville.fr/?p=1012	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index8f57.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051)
16:27:49	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:47%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4051&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embeddb5a	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4051)
16:27:49	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%222ce6445438eeef3f7f8a00b0efec326d%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059)
16:27:50	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:48%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4059	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed63d0.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059)
16:27:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:48%20GMT	http://ecd-sartrouville.fr/?p=1013	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index5a2e.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059)
16:27:50	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:49%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4059&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed4514	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4059)
16:27:51	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%2227e48f09a1755e2242979c1b36630e5e%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048)
16:27:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:50%20GMT	http://ecd-sartrouville.fr/?p=1014	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index039f.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048)
16:27:52	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:50%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4048	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedb21d.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048)
16:27:53	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:51%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4048&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed6cc5	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4048)
16:27:53	873/873	---MC-	200	added ('OK')	application/rss+xml	etag:%2225fe09fe105d1b83bf26e0dc22dfcc6f%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2)
16:27:54	2529/2529	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:52%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4070-2	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed33b5.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2)
16:27:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:53%20GMT	http://ecd-sartrouville.fr/?p=1015	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexd7bf.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2)
16:27:55	2661/2661	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:53%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4070-2&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedba39	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4070-2)
16:27:55	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%22d15adf960037fc1ecab8f401a8e747ad%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069)
16:27:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:54%20GMT	http://ecd-sartrouville.fr/?p=1017	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexf628.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069)
16:27:57	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:54%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4069	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedd368.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069)
16:27:57	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:55%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4069&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed7a71	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4069)
16:27:58	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%22b8e0dd930c71a64635d4fea61e5d2126%22	http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074/feed	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074)
16:27:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:27:57%20GMT	http://ecd-sartrouville.fr/?p=1018	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexbd7b.html	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074)
16:27:59	2524/2524	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:27:57%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4074	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed7a2c.json	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074)
16:27:59	2656/2656	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:27:57%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2F18juin1940-les-grands-moments-de-la-commemoration%2Fimg_4074&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedc389	(from http://ecd-sartrouville.fr/dt_gallery/18juin1940-les-grands-moments-de-la-commemoration/img_4074)
16:28:02	85921/85921	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2014:27:59%20GMT	http://ecd-sartrouville.fr/author/sarah/page/2	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/author/sarah/page/2.html	(from http://ecd-sartrouville.fr/author/sarah)
16:28:03	20532/20532	---MC-	200	added ('OK')	application/rss+xml	etag:%22e48ad082ec90bed7366eb06cc6cfb4fb%22	http://ecd-sartrouville.fr/author/sarah/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/author/sarah/feed	(from http://ecd-sartrouville.fr/author/sarah)
16:28:04	75372/75372	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2014:28:00%20GMT	http://ecd-sartrouville.fr/author/sarah/page/3	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/author/sarah/page/3.html	(from http://ecd-sartrouville.fr/author/sarah)
16:28:05	901/901	---MC-	200	added ('OK')	application/rss+xml	etag:%225983a77fb73e885367c0c20d4ea31ef1%22	http://ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir/feed	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir/feed	(from http://ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir)
16:28:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:04%20GMT	http://ecd-sartrouville.fr/?p=836	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index03aa.html	(from http://ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir)
16:28:06	2693/2693	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:04%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fee2017-du-college-au-superieur-preparer-son-avenir	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed7444.json	(from http://ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir)
16:28:06	675747/675747	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a4fa3-5533068a913c0%22	http://ecd-sartrouville.fr/wp-content/uploads/2017/06/IMG_4069.jpg	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-content/uploads/2017/06/IMG_4069.jpg	(from http://ecd-sartrouville.fr/dt_gallery_category/photos)
16:28:07	2827/2827	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:05%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fdt_gallery%2Fee2017-du-college-au-superieur-preparer-son-avenir&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedf4b2	(from http://ecd-sartrouville.fr/dt_gallery/ee2017-du-college-au-superieur-preparer-son-avenir)
16:28:08	2440/2440	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:06%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2F20170422_143037	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed1a4f.json	(from http://ecd-sartrouville.fr/20170422_143037)
16:28:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:06%20GMT	http://ecd-sartrouville.fr/?p=936	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexb648.html	(from http://ecd-sartrouville.fr/20170422_143037)
16:28:08	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a11450ad69c20337e850a03c75af4fd4%22	http://ecd-sartrouville.fr/feed/?attachment_id=936	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/index659c.html	(from http://ecd-sartrouville.fr/20170422_143037)
16:28:09	2576/2576	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:07%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2F20170422_143037&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embede31d	(from http://ecd-sartrouville.fr/20170422_143037)
16:28:09	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22866b40ce39947b5c5a77bc5c00541574%22	http://ecd-sartrouville.fr/feed/?attachment_id=852	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/index5177.html	(from http://ecd-sartrouville.fr/img_3452)
16:28:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:08%20GMT	http://ecd-sartrouville.fr/?p=852	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index914d.html	(from http://ecd-sartrouville.fr/img_3452)
16:28:10	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:07%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3452	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed59f6.json	(from http://ecd-sartrouville.fr/img_3452)
16:28:11	2534/2534	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:09%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3452&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed9fb2	(from http://ecd-sartrouville.fr/img_3452)
16:28:11	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:10%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3451	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedc5cc.json	(from http://ecd-sartrouville.fr/img_3451)
16:28:11	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22899c60ed1d0985d0c0394b284a01533d%22	http://ecd-sartrouville.fr/feed/?attachment_id=853	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/index570f.html	(from http://ecd-sartrouville.fr/img_3451)
16:28:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:10%20GMT	http://ecd-sartrouville.fr/?p=853	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index9fe1.html	(from http://ecd-sartrouville.fr/img_3451)
16:28:12	2534/2534	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:10%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3451&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed5887	(from http://ecd-sartrouville.fr/img_3451)
16:28:13	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:11%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3450	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed3dfb.json	(from http://ecd-sartrouville.fr/img_3450)
16:28:13	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%228d637b45d92f77858466d6316b114ee2%22	http://ecd-sartrouville.fr/feed/?attachment_id=854	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/indexf6be.html	(from http://ecd-sartrouville.fr/img_3450)
16:28:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:12%20GMT	http://ecd-sartrouville.fr/?p=854	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index461a.html	(from http://ecd-sartrouville.fr/img_3450)
16:28:14	2534/2534	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:12%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3450&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embede433	(from http://ecd-sartrouville.fr/img_3450)
16:28:15	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222e7b5b37217070448f674de2991ed1ca%22	http://ecd-sartrouville.fr/feed/?attachment_id=855	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/indexcd4a.html	(from http://ecd-sartrouville.fr/img_3449)
16:28:15	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:13%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3449	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed0182.json	(from http://ecd-sartrouville.fr/img_3449)
16:28:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:13%20GMT	http://ecd-sartrouville.fr/?p=855	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/indexc3f0.html	(from http://ecd-sartrouville.fr/img_3449)
16:28:16	2534/2534	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:14%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3449&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedbf1e	(from http://ecd-sartrouville.fr/img_3449)
16:28:17	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22be391e30fe4913b53f7d9eba575d7415%22	http://ecd-sartrouville.fr/feed/?attachment_id=856	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/indexeded.html	(from http://ecd-sartrouville.fr/img_3448)
16:28:17	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:15%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3448	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embedda85.json	(from http://ecd-sartrouville.fr/img_3448)
16:28:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202019%2014:28:15%20GMT	http://ecd-sartrouville.fr/?p=856	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/index763e.html	(from http://ecd-sartrouville.fr/img_3448)
16:28:18	2534/2534	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20Apr%202019%2014:28:15%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3448&format=xml	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed4483	(from http://ecd-sartrouville.fr/img_3448)
16:28:18	2398/2398	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20Apr%202019%2014:28:17%20GMT	http://ecd-sartrouville.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecd-sartrouville.fr%2Fimg_3447	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/wp-json/oembed/1.0/embed2494.json	(from http://ecd-sartrouville.fr/img_3447)
16:28:19	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22b2bc7f24f3b565e07baa3870fc3c1638%22	http://ecd-sartrouville.fr/feed/?attachment_id=857	C:/Mes%20Sites%20Web/edc/ecd-sartrouville.fr/feed/index72fa.html	(from http://ecd-sartrouville.fr/img_3447)
